,1m,3m,15m,time,EMA123,EMA263,EMA121,EMA261,EMA1215,EMA2615,DEA1,DEA3,DEA15
96,0.001276353,0,0,1900/1/1 12:58,47.7,47.7,47.69153846,47.69074074,47.7,47.7,0.000159544,0,0
97,0.001276353,0,0,1900/1/1 12:58,47.7,47.7,47.69153846,47.69074074,47.7,47.7,0.000159544,0,0
98,0.001276353,0,0,1900/1/1 12:58,47.7,47.7,47.69153846,47.69074074,47.7,47.7,0.000159544,0,0
99,0.001276353,0,0,1900/1/1 12:58,47.7,47.7,47.69153846,47.69074074,47.7,47.7,0.000159544,0,0
100,0.001276353,0,0,1900/1/1 12:58,47.7,47.7,47.69153846,47.69074074,47.7,47.7,0.000159544,0,0
101,0.001276353,0,0,1900/1/1 12:58,47.7,47.7,47.69153846,47.69074074,47.7,47.7,0.000159544,0,0
102,0,0,0,1900/1/1 12:58,47.69,47.69,47.69,47.69,47.69,47.69,0,0,0
103,0,0,0,1900/1/1 12:58,47.69,47.69,47.69,47.69,47.69,47.69,0,0,0
104,0,0,0,1900/1/1 12:58,47.69,47.69,47.69,47.69,47.69,47.69,0,0,0
105,0,0,0,1900/1/1 12:58,47.69,47.69,47.69,47.69,47.69,47.69,0,0,0
106,0,0,0,1900/1/1 12:58,47.69,47.69,47.69,47.69,47.69,47.69,0,0,0
107,0,0,0,1900/1/1 12:58,47.69,47.69,47.69,47.69,47.69,47.69,0,0,0
108,0,0,0,1900/1/1 12:58,47.69,47.69,47.69,47.69,47.69,47.69,0,0,0
109,0,0,0,1900/1/1 12:58,47.69,47.69,47.69,47.69,47.69,47.69,0,0,0
110,0,0,0,1900/1/1 12:58,47.69,47.69,47.69,47.69,47.69,47.69,0,0,0
111,0,0,0,1900/1/1 12:58,47.69,47.69,47.69,47.69,47.69,47.69,0,0,0
112,0,0,0,1900/1/1 12:58,47.69,47.69,47.69,47.69,47.69,47.69,0,0,0
113,0,0,0,1900/1/1 12:58,47.69,47.69,47.69,47.69,47.69,47.69,0,0,0
114,0,0,0,1900/1/1 12:58,47.69,47.69,47.69,47.69,47.69,47.69,0,0,0
115,0,0,0,1900/1/1 12:58,47.69,47.69,47.69,47.69,47.69,47.69,0,0,0
116,0,0,0,1900/1/1 12:58,47.69,47.69,47.69,47.69,47.69,47.69,0,0,0
117,0,0,0,1900/1/1 12:58,47.69,47.69,47.69,47.69,47.69,47.69,0,0,0
118,0,0,0,1900/1/1 12:58,47.69,47.69,47.69,47.69,47.69,47.69,0,0,0
119,0,0,0,1900/1/1 12:58,47.69,47.69,47.69,47.69,47.69,47.69,0,0,0
120,0,0,0,1900/1/1 12:59,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
121,0,0,0,1900/1/1 12:59,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
122,0,0,0,1900/1/1 12:59,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
123,0,0,0,1900/1/1 12:59,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
124,0,0,0,1900/1/1 12:59,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
125,0,0,0,1900/1/1 12:59,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
126,0,0,0,1900/1/1 12:59,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
127,0,0,0,1900/1/1 12:59,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
128,0,0,0,1900/1/1 12:59,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
129,0,0,0,1900/1/1 12:59,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
130,0,0,0,1900/1/1 12:59,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
131,0,0,0,1900/1/1 12:59,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
132,0,0,0,1900/1/1 12:59,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
133,0,0,0,1900/1/1 12:59,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
134,0,0,0,1900/1/1 12:59,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
135,0,0,0,1900/1/1 12:59,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
136,0,0,0,1900/1/1 12:59,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
137,0,0,0,1900/1/1 12:59,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
138,0,0,0,1900/1/1 12:59,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
139,0,0,0,1900/1/1 12:59,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
140,-0.000730176,0,0,1900/1/1 12:59,47.7,47.7,47.69869822,47.69931413,47.7,47.7,-0.000250816,0,0
141,-0.000730176,0,0,1900/1/1 12:59,47.7,47.7,47.69869822,47.69931413,47.7,47.7,-0.000250816,0,0
142,-0.000730176,0,0,1900/1/1 12:59,47.7,47.7,47.69869822,47.69931413,47.7,47.7,-0.000250816,0,0
143,-0.000730176,0,0,1900/1/1 12:59,47.7,47.7,47.69869822,47.69931413,47.7,47.7,-0.000250816,0,0
144,-0.000730176,0,0,1900/1/1 12:59,47.7,47.7,47.69869822,47.69931413,47.7,47.7,-0.000250816,0,0
145,-0.000730176,0,0,1900/1/1 12:59,47.7,47.7,47.69869822,47.69931413,47.7,47.7,-0.000250816,0,0
146,-0.000730176,0,0,1900/1/1 12:59,47.7,47.7,47.69869822,47.69931413,47.7,47.7,-0.000250816,0,0
147,-0.000730176,0,0,1900/1/1 12:59,47.7,47.7,47.69869822,47.69931413,47.7,47.7,-0.000250816,0,0
148,-0.000730176,0,0,1900/1/1 12:59,47.7,47.7,47.69869822,47.69931413,47.7,47.7,-0.000250816,0,0
149,-0.000730176,0,0,1900/1/1 12:59,47.7,47.7,47.69869822,47.69931413,47.7,47.7,-0.000250816,0,0
150,-0.000730176,0,0,1900/1/1 12:59,47.7,47.7,47.69869822,47.69931413,47.7,47.7,-0.000250816,0,0
151,-0.000730176,0,0,1900/1/1 12:59,47.7,47.7,47.69869822,47.69931413,47.7,47.7,-0.000250816,0,0
152,-0.000730176,0,0,1900/1/1 12:59,47.7,47.7,47.69869822,47.69931413,47.7,47.7,-0.000250816,0,0
153,-0.000730176,0,0,1900/1/1 12:59,47.7,47.7,47.69869822,47.69931413,47.7,47.7,-0.000250816,0,0
154,-0.000730176,0,0,1900/1/1 12:59,47.7,47.7,47.69869822,47.69931413,47.7,47.7,-0.000250816,0,0
155,0,0,0,1900/1/1 12:59,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
156,0.002006529,0,0,1900/1/1 12:59,47.7,47.7,47.69284024,47.69142661,47.7,47.7,0.00041036,0,0
157,0.002006529,0,0,1900/1/1 12:59,47.7,47.7,47.69284024,47.69142661,47.7,47.7,0.00041036,0,0
158,0.002006529,0,0,1900/1/1 12:59,47.7,47.7,47.69284024,47.69142661,47.7,47.7,0.00041036,0,0
159,0.002006529,0,0,1900/1/1 12:59,47.7,47.7,47.69284024,47.69142661,47.7,47.7,0.00041036,0,0
160,0.002006529,0,0,1900/1/1 12:59,47.7,47.7,47.69284024,47.69142661,47.7,47.7,0.00041036,0,0
161,0.002006529,0,0,1900/1/1 12:59,47.7,47.7,47.69284024,47.69142661,47.7,47.7,0.00041036,0,0
162,0.001276353,0,0,1900/1/1 12:59,47.7,47.7,47.69153846,47.69074074,47.7,47.7,0.000159544,0,0
163,0.001276353,0,0,1900/1/1 12:59,47.7,47.7,47.69153846,47.69074074,47.7,47.7,0.000159544,0,0
164,0.001276353,0,0,1900/1/1 12:59,47.7,47.7,47.69153846,47.69074074,47.7,47.7,0.000159544,0,0
165,0.001276353,0,0,1900/1/1 12:59,47.7,47.7,47.69153846,47.69074074,47.7,47.7,0.000159544,0,0
166,0.001276353,0,0,1900/1/1 12:59,47.7,47.7,47.69153846,47.69074074,47.7,47.7,0.000159544,0,0
167,0.001276353,0,0,1900/1/1 12:59,47.7,47.7,47.69153846,47.69074074,47.7,47.7,0.000159544,0,0
168,0.001276353,0,0,1900/1/1 12:59,47.7,47.7,47.69153846,47.69074074,47.7,47.7,0.000159544,0,0
169,0.001276353,0,0,1900/1/1 12:59,47.7,47.7,47.69153846,47.69074074,47.7,47.7,0.000159544,0,0
170,0.001276353,0,0,1900/1/1 12:59,47.7,47.7,47.69153846,47.69074074,47.7,47.7,0.000159544,0,0
171,0.001276353,0,0,1900/1/1 12:59,47.7,47.7,47.69153846,47.69074074,47.7,47.7,0.000159544,0,0
172,0.001276353,0,0,1900/1/1 12:59,47.7,47.7,47.69153846,47.69074074,47.7,47.7,0.000159544,0,0
173,0.001276353,0,0,1900/1/1 12:59,47.7,47.7,47.69153846,47.69074074,47.7,47.7,0.000159544,0,0
174,0.001276353,0,0,1900/1/1 12:59,47.7,47.7,47.69153846,47.69074074,47.7,47.7,0.000159544,0,0
175,0.001276353,0,0,1900/1/1 12:59,47.7,47.7,47.69153846,47.69074074,47.7,47.7,0.000159544,0,0
176,0.001276353,0,0,1900/1/1 12:59,47.7,47.7,47.69153846,47.69074074,47.7,47.7,0.000159544,0,0
177,0.001276353,0,0,1900/1/1 12:59,47.7,47.7,47.69153846,47.69074074,47.7,47.7,0.000159544,0,0
178,0.002552707,0,0,1900/1/1 12:59,47.71,47.71,47.69307692,47.69148148,47.71,47.71,0.000319088,0,0
179,0.002552707,0,0,1900/1/1 12:59,47.71,47.71,47.69307692,47.69148148,47.71,47.71,0.000319088,0,0
180,0,0,0,1900/1/1 13:00,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
181,0,0,0,1900/1/1 13:00,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
182,0,0,0,1900/1/1 13:00,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
183,0,0,0,1900/1/1 13:00,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
184,0,0,0,1900/1/1 13:00,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
185,0,0,0,1900/1/1 13:00,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
186,0,0,0,1900/1/1 13:00,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
187,0,0,0,1900/1/1 13:00,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
188,0,0,0,1900/1/1 13:00,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
189,0,0,0,1900/1/1 13:00,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
190,0,0,0,1900/1/1 13:00,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
191,0,0,0,1900/1/1 13:00,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
192,0,0,0,1900/1/1 13:00,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
193,0,0,0,1900/1/1 13:00,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
194,0,0,0,1900/1/1 13:00,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
195,0,0,0,1900/1/1 13:00,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
196,0,0,0,1900/1/1 13:00,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
197,0,0,0,1900/1/1 13:00,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
198,0,0,0,1900/1/1 13:00,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
199,0,0,0,1900/1/1 13:00,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
200,-0.000344992,0,0,1900/1/1 13:00,47.7,47.7,47.6988985,47.69936493,47.7,47.7,-0.00029394,0,0
201,-0.000344992,0,0,1900/1/1 13:00,47.7,47.7,47.6988985,47.69936493,47.7,47.7,-0.00029394,0,0
202,-0.000344992,0,0,1900/1/1 13:00,47.7,47.7,47.6988985,47.69936493,47.7,47.7,-0.00029394,0,0
203,-0.000344992,0,0,1900/1/1 13:00,47.7,47.7,47.6988985,47.69936493,47.7,47.7,-0.00029394,0,0
204,-0.000344992,0,0,1900/1/1 13:00,47.7,47.7,47.6988985,47.69936493,47.7,47.7,-0.00029394,0,0
205,-0.000344992,0,0,1900/1/1 13:00,47.7,47.7,47.6988985,47.69936493,47.7,47.7,-0.00029394,0,0
206,-0.000344992,0,0,1900/1/1 13:00,47.7,47.7,47.6988985,47.69936493,47.7,47.7,-0.00029394,0,0
207,-0.000344992,0,0,1900/1/1 13:00,47.7,47.7,47.6988985,47.69936493,47.7,47.7,-0.00029394,0,0
208,-0.000344992,0,0,1900/1/1 13:00,47.7,47.7,47.6988985,47.69936493,47.7,47.7,-0.00029394,0,0
209,-0.000344992,0,0,1900/1/1 13:00,47.7,47.7,47.6988985,47.69936493,47.7,47.7,-0.00029394,0,0
210,-0.000344992,0,0,1900/1/1 13:00,47.7,47.7,47.6988985,47.69936493,47.7,47.7,-0.00029394,0,0
211,-0.000344992,0,0,1900/1/1 13:00,47.7,47.7,47.6988985,47.69936493,47.7,47.7,-0.00029394,0,0
212,-0.000344992,0,0,1900/1/1 13:00,47.7,47.7,47.6988985,47.69936493,47.7,47.7,-0.00029394,0,0
213,-0.000344992,0,0,1900/1/1 13:00,47.7,47.7,47.6988985,47.69936493,47.7,47.7,-0.00029394,0,0
214,-0.000344992,0,0,1900/1/1 13:00,47.7,47.7,47.6988985,47.69936493,47.7,47.7,-0.00029394,0,0
215,0,0,0,1900/1/1 13:00,47.7,47.7,47.7,47.7,47.7,47.7,0,0,0
216,0.002351521,0.001276353,0,1900/1/1 13:00,47.69153846,47.69074074,47.69394174,47.69206168,47.7,47.7,0.0007043,0.000159544,0
217,0.002351521,0.001276353,0,1900/1/1 13:00,47.69153846,47.69074074,47.69394174,47.69206168,47.7,47.7,0.0007043,0.000159544,0
218,0.002351521,0.001276353,0,1900/1/1 13:00,47.69153846,47.69074074,47.69394174,47.69206168,47.7,47.7,0.0007043,0.000159544,0
219,0.002351521,0.001276353,0,1900/1/1 13:00,47.69153846,47.69074074,47.69394174,47.69206168,47.7,47.7,0.0007043,0.000159544,0
220,0.002351521,0.001276353,0,1900/1/1 13:00,47.69153846,47.69074074,47.69394174,47.69206168,47.7,47.7,0.0007043,0.000159544,0
221,0.002351521,0.001276353,0,1900/1/1 13:00,47.69153846,47.69074074,47.69394174,47.69206168,47.7,47.7,0.0007043,0.000159544,0
222,0.002006529,0.001276353,0,1900/1/1 13:00,47.69153846,47.69074074,47.69284024,47.69142661,47.7,47.7,0.00041036,0.000159544,0
223,0.002006529,0.001276353,0,1900/1/1 13:00,47.69153846,47.69074074,47.69284024,47.69142661,47.7,47.7,0.00041036,0.000159544,0
224,0.002006529,0.001276353,0,1900/1/1 13:00,47.69153846,47.69074074,47.69284024,47.69142661,47.7,47.7,0.00041036,0.000159544,0
225,0.002006529,0.001276353,0,1900/1/1 13:00,47.69153846,47.69074074,47.69284024,47.69142661,47.7,47.7,0.00041036,0.000159544,0
226,0.002006529,0.001276353,0,1900/1/1 13:00,47.69153846,47.69074074,47.69284024,47.69142661,47.7,47.7,0.00041036,0.000159544,0
227,0.002006529,0.001276353,0,1900/1/1 13:00,47.69153846,47.69074074,47.69284024,47.69142661,47.7,47.7,0.00041036,0.000159544,0
228,0.002006529,0.001276353,0,1900/1/1 13:00,47.69153846,47.69074074,47.69284024,47.69142661,47.7,47.7,0.00041036,0.000159544,0
229,0.002006529,0.001276353,0,1900/1/1 13:00,47.69153846,47.69074074,47.69284024,47.69142661,47.7,47.7,0.00041036,0.000159544,0
230,0.002006529,0.001276353,0,1900/1/1 13:00,47.69153846,47.69074074,47.69284024,47.69142661,47.7,47.7,0.00041036,0.000159544,0
231,0.002006529,0.001276353,0,1900/1/1 13:00,47.69153846,47.69074074,47.69284024,47.69142661,47.7,47.7,0.00041036,0.000159544,0
232,0.002006529,0.001276353,0,1900/1/1 13:00,47.69153846,47.69074074,47.69284024,47.69142661,47.7,47.7,0.00041036,0.000159544,0
233,0.002006529,0.001276353,0,1900/1/1 13:00,47.69153846,47.69074074,47.69284024,47.69142661,47.7,47.7,0.00041036,0.000159544,0
234,0.002006529,0.001276353,0,1900/1/1 13:00,47.69153846,47.69074074,47.69284024,47.69142661,47.7,47.7,0.00041036,0.000159544,0
235,0.002006529,0.001276353,0,1900/1/1 13:00,47.69153846,47.69074074,47.69284024,47.69142661,47.7,47.7,0.00041036,0.000159544,0
236,0.002006529,0.001276353,0,1900/1/1 13:00,47.69153846,47.69074074,47.69284024,47.69142661,47.7,47.7,0.00041036,0.000159544,0
237,0.002006529,0.001276353,0,1900/1/1 13:00,47.69153846,47.69074074,47.69284024,47.69142661,47.7,47.7,0.00041036,0.000159544,0
238,0.002736705,0.001276353,0,1900/1/1 13:00,47.69153846,47.69074074,47.69414201,47.69211248,47.7,47.7,0.000661176,0.000159544,0
239,0.002736705,0.001276353,0,1900/1/1 13:00,47.69153846,47.69074074,47.69414201,47.69211248,47.7,47.7,0.000661176,0.000159544,0
240,-0.001276353,-0.001276353,0,1900/1/1 13:01,47.69846154,47.69925926,47.69846154,47.69925926,47.69,47.69,-0.000159544,-0.000159544,0
241,-0.001276353,-0.001276353,0,1900/1/1 13:01,47.69846154,47.69925926,47.69846154,47.69925926,47.69,47.69,-0.000159544,-0.000159544,0
242,-0.001276353,-0.001276353,0,1900/1/1 13:01,47.69846154,47.69925926,47.69846154,47.69925926,47.69,47.69,-0.000159544,-0.000159544,0
243,-0.001276353,-0.001276353,0,1900/1/1 13:01,47.69846154,47.69925926,47.69846154,47.69925926,47.69,47.69,-0.000159544,-0.000159544,0
244,-0.001276353,-0.001276353,0,1900/1/1 13:01,47.69846154,47.69925926,47.69846154,47.69925926,47.69,47.69,-0.000159544,-0.000159544,0
245,-0.001276353,-0.001276353,0,1900/1/1 13:01,47.69846154,47.69925926,47.69846154,47.69925926,47.69,47.69,-0.000159544,-0.000159544,0
246,-0.001276353,-0.001276353,0,1900/1/1 13:01,47.69846154,47.69925926,47.69846154,47.69925926,47.69,47.69,-0.000159544,-0.000159544,0
